Tipo de Solicitud,Nro. GEX,Fecha Vencimiento,Estado,Regional,Departamento,Fecha de Solicitud,Fecha de Resolución,Fecha de Inscripción,Caudal,Volumen,Uso,Destino,Latitud,Longitud,Mes Inicio,Mes Final,Horas x Año,Depto.-Padrón,Id Solicitud,Sección y localidad catastral,profundidad,Diámetro,Caudal Ensayado,Nivel Estático,Nivel Dinámico,Accion Solicitud,Tipo Resolución,Tiempo de Tramitación,Estado Agrupado,Antigüedad Pendiente
Proyecto de Aprovechamiento,2018/14000/008639,2028-06-22,Registrada,SAN JOSÉ,FLORES,2018-06-22,2018-09-06,2018-09-06,,7200.0,Otros usos agropecuarios,Tambo,6252204.023,385877.062,1.0,12.0,1440.0,FLORES-3849,248366.0,4.0,40.0,160.0,5.0,5.7,11.5,Nueva,Permiso de uso,2.4967148488830486,Registrada,
Proyecto de Aprovechamiento,2018/14000/008638,2028-07-05,Registrada,SAN JOSÉ ESTE,FLORIDA,2018-07-05,2018-09-10,2018-09-07,3.5,5040.0,Otros usos agropecuarios,Tambo,6236362.108,493004.1548,1.0,12.0,1440.0,FLORIDA-14716,248367.0,2.0,46.0,160.0,3.5,2.5,4.6,Nueva,Permiso de uso,2.2010512483574245,Registrada,
Proyecto de Aprovechamiento,2018/14000/008797,2028-06-25,Registrada,DURAZNO,FLORIDA,2018-06-25,2018-06-25,2018-09-04,,8640.0,Otros usos agropecuarios,Tambo,6286560.0,499855.751,1.0,12.0,1440.0,FLORIDA-11939,248371.0,7.0,36.0,160.0,6.0,4.0,4.9,Nueva,Permiso de uso,0.0,Registrada,
Proyecto de Aprovechamiento,2018/14000/008886,2028-06-21,Registrada,DURAZNO,FLORIDA,2018-06-22,2018-09-06,2018-09-06,1.8,2592.0,Otros usos agropecuarios,Tambo,6283931.07,500130.9918,1.0,12.0,1440.0,FLORIDA-11939,248372.0,7.0,48.0,160.0,1.8,3.0,15.6,Nueva,Permiso de uso,2.4967148488830486,Registrada,
Proyecto de Aprovechamiento,2018/14000/008764,2028-06-26,Registrada,TACUAREMBÓ,DURAZNO,2018-06-26,2018-06-26,2018-09-03,1.2,1728.0,Otros usos agropecuarios,Tambo,-32.57993,-55.53818,1.0,12.0,1440.0,FLORIDA-11939,248373.0,7.0,44.0,160.0,0.05,0.5,28.0,Nueva,Permiso de uso,0.0,Registrada,
Proyecto de Aprovechamiento,2018/14000/008835,2028-06-12,Registrada,DURAZNO,FLORIDA,2018-06-12,2018-08-22,2018-08-22,5.0,7200.0,Otros usos agropecuarios,Tambo,-33.56938,-55.78965,1.0,12.0,1440.0,FLORIDA-11939,248375.0,7.0,48.0,160.0,5.0,2.7,5.0,Nueva,Permiso de uso,2.3324572930354797,Registrada,
Proyecto de Aprovechamiento,2018/14000/009028,2018-09-19,Registrada,DURAZNO,FLORES,2018-09-19,2018-11-07,2018-11-07,4.5,3240.0,Otros usos agropecuarios,Tambo,6267497.261,391655.7606,1.0,12.0,720.0,FLORES-3573,248377.0,4.0,31.0,212.0,4.5,5.0,6.0,Nueva,Permiso de uso,1.609724047306176,Registrada,
Proyecto de Aprovechamiento,2018/14000/008898,2028-06-30,Registrada,DURAZNO,FLORIDA,2018-06-25,2018-09-03,2018-09-03,1.2,1728.0,Otros usos agropecuarios,Tambo,-33.56173,-55.78699,1.0,12.0,1440.0,FLORIDA-11939,248378.0,7.0,64.0,160.0,1.2,1.5,32.5,Nueva,Permiso de uso,2.299605781865966,Registrada,
Proyecto de Aprovechamiento,2018/14000/008933,2028-08-21,Registrada,SAN JOSÉ ESTE,FLORIDA,2018-08-21,2018-11-07,2018-11-07,0.6,1497.0,Otros usos,Comercial y servicios,6228015.828,461994.045,5.0,4.0,2496.0,FLORIDA-1194,248379.0,,40.0,200.0,0.6,21.0,27.0,Nueva,Permiso de uso,2.562417871222076,Registrada,
Proyecto de Aprovechamiento,2018/14000/009176,2028-08-31,Registrada,DURAZNO,FLORIDA,2018-08-31,2018-10-25,2018-10-02,1.0,2880.0,Otros usos agropecuarios,Abrevadero de ganado,-33.76897,-56.31978,1.0,12.0,2880.0,FLORIDA-9393,248380.0,10.0,48.0,160.0,6.18,7.5,37.0,Nueva,Permiso de uso,1.8068331143232588,Registrada,
Proyecto de Aprovechamiento,2018/14000/008961,2028-06-22,Registrada,DURAZNO,FLORIDA,2018-06-22,2018-09-06,2018-09-06,0.8,1152.0,Otros usos agropecuarios,Tambo,6283944.052,500127.8951,1.0,12.0,1440.0,FLORIDA-11939,248384.0,7.0,65.0,160.0,0.8,3.5,12.2,Nueva,Permiso de uso,2.4967148488830486,Registrada,
Proyecto de Aprovechamiento,2018/14000/009225,2028-07-26,Registrada,DURAZNO,DURAZNO,2018-07-26,2018-09-24,2018-09-24,6.0,17280.0,Otros usos,Comercial y servicios,6306135.25,427576.2478,1.0,12.0,2880.0,DURAZNO-12471,248392.0,1.0,42.0,200.0,6.0,2.0,20.0,Nueva,Permiso de uso,1.9710906701708277,Registrada,
Proyecto de Aprovechamiento,2018/14000/009095,2028-07-02,Registrada,FRAY BENTOS,COLONIA,2018-07-02,2018-09-04,2018-09-04,4.0,11520.0,Otros usos agropecuarios,Abrevadero de ganado,-34.16404,-57.84234,6.0,5.0,2880.0,COLONIA-8784,248394.0,12.0,41.0,200.0,4.0,1.5,23.0,Nueva,Permiso de uso,2.102496714848883,Registrada,
Proyecto de Aprovechamiento,2018/14000/009115,2028-06-30,Registrada,SALTO,SALTO,2018-12-21,2019-12-18,2020-03-04,60.0,211450.0,Riego,Frutales,-30.96942,-57.7643,9.0,5.0,3240.0,SALTO-9330,248399.0,,80.0,160.0,,24.5,29.0,Nueva,Permiso de uso,11.892247043363994,Registrada,
Proyecto de Aprovechamiento,2018/14000/009244,2028-10-25,Registrada,DURAZNO,SORIANO,2018-10-25,2018-12-10,2018-12-10,4.5,1620.0,Consumo humano,Uso doméstico,-33.8623,-57.37418,1.0,12.0,360.0,SORIANO-2102,248400.0,,45.0,160.0,0.45,10.0,20.0,Nueva,Permiso de uso,1.5111695137976346,Registrada,
Proyecto de Aprovechamiento,2018/14000/008969,2028-07-04,Registrada,MONTEVIDEO,CANELONES,2018-07-04,2018-09-07,2018-09-07,1.0,2880.0,Otros usos,Comercial y servicios,6152141.0,494401.0001,1.0,12.0,2880.0,CANELONES-4191,248402.0,,31.0,305.0,5.0,9.3,23.5,Nueva,Permiso de uso,2.135348226018397,Registrada,
Proyecto de Aprovechamiento,2018/14000/009404,2028-06-30,Registrada,SAN JOSÉ,SAN JOSÉ,2018-10-10,2018-11-23,2018-11-23,40.0,57600.0,Riego,Hortalizas,-34.72008,-56.48678,1.0,9.0,1440.0,SAN JOSÉ-16431,248405.0,3.0,18.0,152.0,,5.0,9.0,Nueva,Permiso de uso,1.445466491458607,Registrada,
Proyecto de Aprovechamiento,2018/14000/009473,2019-08-30,Registrada,SAN JOSÉ ESTE,FLORIDA,2018-08-30,2018-10-02,2018-10-02,10.0,54000.0,Otros usos agropecuarios,Abrevadero de ganado,-33.82501,-55.80436,1.0,12.0,5400.0,FLORIDA-13769,248410.0,2.0,58.0,150.0,10.0,5.0,48.0,Nueva,Permiso de uso,1.0840998685939554,Registrada,
Proyecto de Aprovechamiento,2018/14000/009454,2028-08-17,Registrada,FRAY BENTOS,COLONIA,2018-08-17,2018-10-29,2018-10-29,1.0,1440.0,Otros usos agropecuarios,Abrevadero de ganado,6199849.894,352424.8506,1.0,12.0,1440.0,COLONIA-1734,248411.0,3.0,40.0,150.0,2.1,16.0,29.0,Nueva,Permiso de uso,2.3981603153745072,Registrada,
Proyecto de Aprovechamiento,2018/14000/009499,2019-08-30,Registrada,SAN JOSÉ ESTE,FLORIDA,2018-08-21,2018-11-07,2018-11-07,5.0,27000.0,Otros usos agropecuarios,Abrevadero de ganado,6257918.753,499545.7518,1.0,12.0,5400.0,FLORIDA-13769,248415.0,2.0,63.0,200.0,10.0,2.0,5.5,Nueva,Permiso de uso,2.562417871222076,Registrada,
Proyecto de Aprovechamiento,2018/14000/009606,2028-10-23,Registrada,SAN JOSÉ,SAN JOSÉ,2018-10-10,2018-11-23,2018-11-23,4.5,6480.0,Otros usos agropecuarios,Abrevadero de ganado,6223438.002,419058.2475,5.0,4.0,1440.0,SAN JOSÉ-1889,248418.0,3.0,42.0,152.0,4.5,1.34,8.86,Nueva,Permiso de uso,1.445466491458607,Registrada,
Proyecto de Aprovechamiento,2018/14000/007149,2028-06-30,Registrada,TREINTA Y TRES,TREINTA Y TRES,2019-04-09,2019-05-06,2019-05-15,16.0,80640.0,Riego,Hortalizas,-33.26653,-54.42195,1.0,12.0,5040.0,TREINTA Y TRES-5997,248419.0,7.0,16.0,160.0,20.0,1.5,6.0,Nueva,Permiso de uso,0.8869908015768725,Registrada,
Proyecto de Aprovechamiento,2018/14000/009619,2028-06-30,Registrada,FRAY BENTOS,COLONIA,2018-08-21,2018-10-29,2018-10-29,6.1,31842.0,Riego,Forraje/Pradera/Semillas,6194753.0,362620.0001,1.0,12.0,5220.0,COLONIA-10085,248426.0,4.0,50.0,150.0,,3.53,17.46,Nueva,Permiso de uso,2.266754270696452,Registrada,
Proyecto de Aprovechamiento,2018/14000/009643,2028-08-17,Registrada,MONTEVIDEO,MONTEVIDEO,2018-08-17,2018-11-07,2018-11-07,2.0,6912.0,Industrial,Otros,6148713.669,464323.5539,1.0,12.0,3456.0,MONTEVIDEO-46851,248431.0,0.0,35.0,152.0,6.886,4.7,31.9,Nueva,Permiso de uso,2.6938239159001314,Registrada,
Proyecto de Aprovechamiento,2018/14000/009636,2028-07-02,Registrada,MONTEVIDEO,MONTEVIDEO,2018-07-02,2018-09-07,2018-09-07,2.0,96.0,Otros usos,Control de incendios,6144289.026,468174.4211,1.0,12.0,48.0,MONTEVIDEO-178974,248432.0,16.0,40.0,160.0,15.0,7.3,27.0,Nueva,Permiso de uso,2.2010512483574245,Registrada,
Proyecto de Aprovechamiento,2018/14000/009683,2028-07-31,Registrada,FRAY BENTOS,COLONIA,2018-07-31,2018-10-04,2018-10-04,3.0,17280.0,Otros usos agropecuarios,Abrevadero de ganado,6196513.0,348850.0001,1.0,12.0,5760.0,COLONIA-6349,248436.0,9.0,30.0,150.0,3.0,15.0,26.0,Nueva,Permiso de uso,2.135348226018397,Registrada,
Proyecto de Aprovechamiento,2018/14000/009704,2028-07-10,Registrada,FRAY BENTOS,COLONIA,2018-07-10,2018-09-24,2018-09-24,18.0,103680.0,Otros usos agropecuarios,Abrevadero de ganado,6199397.246,348381.9961,1.0,12.0,5760.0,COLONIA-6485,248437.0,3.0,34.0,150.0,18.0,5.0,8.0,Nueva,Permiso de uso,2.4967148488830486,Registrada,
Proyecto de Aprovechamiento,2018/14000/009768,2028-09-19,Registrada,ROCHA,ROCHA,2018-09-19,2018-11-07,2018-11-07,20.0,57600.0,Industrial,Alimentos y bebidas,6184673.238,637922.4966,1.0,12.0,2880.0,ROCHA-5177,248438.0,1.0,67.0,152.0,20.0,8.0,54.0,Nueva,Permiso de uso,1.609724047306176,Registrada,
Proyecto de Aprovechamiento,2018/14000/009775,2028-09-07,Registrada,ROCHA,ROCHA,2018-09-07,2018-09-24,2018-09-24,4.0,11520.0,Industrial,Alimentos y bebidas,6184559.0,637999.0001,1.0,12.0,2880.0,ROCHA-5177,248439.0,1.0,71.0,152.0,4.0,11.0,61.0,Nueva,Permiso de uso,0.5584756898817346,Registrada,
Proyecto de Aprovechamiento,2018/14000/009856,2028-06-30,Registrada,SAN JOSÉ ESTE,CANELONES,2018-11-12,2018-12-07,2018-12-07,5.0,26000.0,Riego,Hortalizas,-34.36941,-55.63922,7.0,6.0,5400.0,CANELONES-15497,248441.0,10.0,60.0,254.0,5.0,5.0,,Nueva,Permiso de uso,0.8212877792378449,Registrada,
Proyecto de Aprovechamiento,2018/14000/009582,2028-10-09,Registrada,DURAZNO,DURAZNO,2018-10-09,2018-12-07,2018-12-07,2.3,3450.0,Otros usos,Comercial y servicios,6305834.054,428318.9005,1.0,12.0,1500.0,DURAZNO-13306,248442.0,,44.0,200.0,0.08,2.3,30.0,Nueva,Permiso de uso,1.938239159001314,Registrada,
Proyecto de Aprovechamiento,2018/14000/009919,2029-01-17,Registrada,FRAY BENTOS,RÍO NEGRO,2019-01-17,2019-02-05,2019-02-05,6.0,11520.0,Otros usos,Comercial y servicios,6372878.75,301435.0051,1.0,12.0,1920.0,RÍO NEGRO-6390,248447.0,2.0,42.0,200.0,6.0,10.0,18.0,Nueva,Permiso de uso,0.6241787122207622,Registrada,
Proyecto de Aprovechamiento,2018/14000/009967,2028-09-11,Registrada,MONTEVIDEO,MONTEVIDEO,2018-09-11,2018-10-04,2018-10-04,20.0,115200.0,Otros usos,Comercial y servicios,-34.8933,-56.16214,1.0,12.0,5760.0,MONTEVIDEO-417333,248448.0,0.0,48.3,200.0,20.0,22.35,30.41,Nueva,Permiso de uso,0.7555847568988173,Registrada,
Proyecto de Aprovechamiento,2018/14000/010026,2028-12-13,Registrada,FRAY BENTOS,PAYSANDÚ,2018-12-13,2019-01-03,2019-01-03,12.0,23040.0,Otros usos,Comercial y servicios,6421388.502,293258.263,1.0,12.0,1920.0,PAYSANDÚ-987,248449.0,2.0,41.0,200.0,12.0,15.0,28.0,Nueva,Permiso de uso,0.6898817345597897,Registrada,
Proyecto de Aprovechamiento,2018/14000/010098,2030-11-11,Registrada,RÍO BRANCO,CERRO LARGO,2018-06-22,2020-11-11,2021-02-08,1.0,1440.0,Otros usos,Control de incendios,6419180.996,646780.2525,1.0,12.0,1440.0,CERRO LARGO-16547,248452.0,1.0,55.0,200.0,1.0,15.0,29.35,Nueva,Permiso de uso,28.679369250985545,Registrada,
Proyecto de Aprovechamiento,2018/14000/010145,2028-10-16,Registrada,DURAZNO,SORIANO,2018-10-16,2018-11-15,2018-11-15,3.0,1080.0,Consumo humano,Uso doméstico,-33.86226,-57.37454,1.0,12.0,360.0,SORIANO-2102,248453.0,,30.0,160.0,3.0,9.8,18.2,Nueva,Permiso de uso,0.9855453350854139,Registrada,
Proyecto de Aprovechamiento,2018/14000/010150,2028-06-30,Registrada,FRAY BENTOS,COLONIA,2018-06-18,2019-09-16,2019-11-12,15.0,67500.0,Riego,Forraje/Pradera/Semillas,-34.32465,-57.28361,1.0,12.0,4500.0,COLONIA-961,248454.0,10.0,56.0,150.0,24.0,6.2,9.5,Nueva,Permiso de uso,14.947437582128778,Registrada,
Proyecto de Aprovechamiento,2018/14000/010211,2028-08-30,Registrada,ROCHA,ROCHA,2018-08-30,2018-10-02,2018-10-02,20.0,57600.0,Industrial,Alimentos y bebidas,-34.47579,-54.29703,1.0,12.0,2880.0,ROCHA-5177,248455.0,1.0,38.0,152.0,20.0,6.0,32.0,Nueva,Permiso de uso,1.0840998685939554,Registrada,
Proyecto de Aprovechamiento,2018/14000/010215,2028-08-29,Registrada,ROCHA,ROCHA,2018-08-29,2018-10-02,2018-10-02,8.0,23040.0,Industrial,Alimentos y bebidas,6184650.996,638061.2465,1.0,12.0,2880.0,ROCHA-5177,248456.0,1.0,40.0,152.0,8.0,5.0,35.0,Nueva,Permiso de uso,1.1169513797634691,Registrada,
Proyecto de Aprovechamiento,2018/14000/010224,2028-08-21,Registrada,ROCHA,ROCHA,2018-08-21,2018-11-07,2018-11-07,20.0,57600.0,Industrial,Alimentos y bebidas,6184664.238,638237.4966,1.0,12.0,2880.0,ROCHA-5177,248458.0,1.0,44.0,152.0,20.0,8.0,36.0,Nueva,Permiso de uso,2.562417871222076,Registrada,
Proyecto de Aprovechamiento,2018/14000/010304,2025-11-13,Registrada,DURAZNO,FLORES,2018-09-13,2025-11-10,2025-11-13,0.5,1440.0,Otros usos,Otros,6295053.545,403553.1916,1.0,12.0,2880.0,FLORES-4977,248459.0,1.0,60.0,200.0,0.5,7.98,29.5,Nueva,Revocación,85.90670170827858,Registrada,
Proyecto de Aprovechamiento,2018/14000/010318,2028-09-20,Registrada,MONTEVIDEO,MONTEVIDEO,2018-09-20,2018-10-04,2018-10-04,20.0,129600.0,Otros usos,Comercial y servicios,-34.89339,-56.16201,1.0,12.0,6480.0,MONTEVIDEO-417333,248460.0,0.0,81.0,180.0,20.0,29.67,49.25,Nueva,Permiso de uso,0.45992115637319314,Registrada,
Proyecto de Aprovechamiento,2018/14000/010417,2028-08-07,Registrada,FRAY BENTOS,SORIANO,2018-08-07,2018-10-05,2018-10-05,8.0,28800.0,Otros usos agropecuarios,Abrevadero de ganado,6291923.514,296867.5091,1.0,12.0,3600.0,SORIANO-3766,248463.0,7.0,37.0,160.0,8.0,12.2,25.3,Nueva,Permiso de uso,1.938239159001314,Registrada,
Proyecto de Aprovechamiento,2018/14000/010470,2029-02-19,Registrada,SALTO,PAYSANDÚ,2019-02-19,2019-03-22,2019-03-22,20.0,28800.0,Otros usos agropecuarios,Abrevadero de ganado,6456190.748,379990.003,1.0,12.0,1440.0,PAYSANDÚ-12943,248468.0,8.0,60.0,152.4,20.0,27.0,45.0,Nueva,Permiso de uso,1.0183968462549278,Registrada,
Proyecto de Aprovechamiento,2018/14000/010490,2029-01-16,Registrada,SALTO,PAYSANDÚ,2019-01-16,2019-02-06,2019-02-06,4.0,5760.0,Otros usos agropecuarios,Abrevadero de ganado,6471596.011,283363.5078,1.0,12.0,1440.0,PAYSANDÚ-6282,248470.0,4.0,19.0,152.4,4.0,5.0,8.0,Nueva,Permiso de uso,0.6898817345597897,Registrada,
Proyecto de Aprovechamiento,2018/14000/010589,2028-09-12,Registrada,ARTIGAS,ARTIGAS,2018-09-12,2018-09-20,2018-09-20,8.0,11520.0,Otros usos agropecuarios,Abrevadero de ganado,6633846.0,420560.0001,1.0,12.0,1440.0,ARTIGAS-7827,248475.0,4.0,96.0,152.4,8.0,47.0,69.0,Nueva,Permiso de uso,0.2628120893561104,Registrada,
Proyecto de Aprovechamiento,2018/14000/010604,2028-09-21,Registrada,ARTIGAS,ARTIGAS,2018-09-21,2018-11-22,2018-11-14,24.0,34560.0,Otros usos agropecuarios,Abrevadero de ganado,6644981.0,328574.0001,1.0,12.0,1440.0,ARTIGAS-2022,248479.0,7.0,49.0,152.4,24.0,2.0,12.0,Nueva,Permiso de uso,2.0367936925098555,Registrada,
Proyecto de Aprovechamiento,2018/14000/010794,2028-06-30,Registrada,SAN JOSÉ,SAN JOSÉ,2019-01-21,2019-02-01,2019-02-01,30.0,172800.0,Riego,Frutales,6166925.979,413388.9909,1.0,12.0,5760.0,SAN JOSÉ-12734,248481.0,6.0,40.0,152.4,,,,Renov/Modif,Permiso de uso,0.36136662286465177,Registrada,
Proyecto de Aprovechamiento,2018/14000/010819,2028-06-30,Registrada,SAN JOSÉ,SAN JOSÉ,2019-01-21,2019-02-01,2019-02-01,17.8,102528.0,Riego,Frutales,6166848.337,414044.3982,1.0,12.0,5760.0,SAN JOSÉ-12734,248482.0,6.0,75.0,203.2,17.8,32.1,48.0,Renov/Modif,Permiso de uso,0.36136662286465177,Registrada,
Proyecto de Aprovechamiento,2018/14000/010896,2028-06-30,Registrada,SAN JOSÉ,SAN JOSÉ,2019-01-21,2019-02-08,2019-02-08,40.0,230400.0,Riego,Frutales,6166419.547,415459.8872,1.0,12.0,5760.0,SAN JOSÉ-16893,248491.0,6.0,28.7,203.2,40.0,8.9,13.0,Renov/Modif,Permiso de uso,0.5913272010512484,Registrada,
Proyecto de Aprovechamiento,2018/14000/010919,2028-06-30,Registrada,SAN JOSÉ,SAN JOSÉ,2019-01-21,2019-02-08,2019-02-08,37.0,213120.0,Riego,Frutales,-34.64789,-56.71495,1.0,12.0,5760.0,SAN JOSÉ-16893,248493.0,6.0,40.0,203.2,41.5,12.2,32.5,Renov/Modif,Permiso de uso,0.5913272010512484,Registrada,
Proyecto de Aprovechamiento,2018/14000/010945,2028-06-30,Registrada,SAN JOSÉ,SAN JOSÉ,2019-01-21,2019-02-08,2019-02-08,36.0,207360.0,Riego,Frutales,6166860.72,415407.6905,1.0,12.0,5760.0,SAN JOSÉ-16064,248494.0,6.0,34.4,203.2,60.0,12.5,22.6,Renov/Modif,Permiso de uso,0.5913272010512484,Registrada,
Proyecto de Aprovechamiento,2018/14000/011006,2028-06-30,Registrada,SAN JOSÉ,SAN JOSÉ,2019-01-21,2019-02-06,2019-02-06,53.0,305280.0,Riego,Frutales,6167365.619,415631.064,1.0,12.0,5760.0,SAN JOSÉ-16050,248500.0,6.0,42.0,203.2,60.0,12.0,21.6,Renov/Modif,Permiso de uso,0.5256241787122208,Registrada,
Proyecto de Aprovechamiento,2018/14000/011026,2028-06-30,Registrada,SAN JOSÉ,SAN JOSÉ,2019-02-20,2019-03-18,2019-03-18,19.9,114624.0,Riego,Frutales,6166967.812,415971.8856,1.0,12.0,5760.0,SAN JOSÉ-16893,248501.0,6.0,39.0,203.2,19.9,13.7,27.0,Renov/Modif,Permiso de uso,0.8541392904073587,Registrada,
Proyecto de Aprovechamiento,2018/14000/011038,2029-02-01,Registrada,SAN JOSÉ,SAN JOSÉ,2019-02-01,2019-03-11,2019-03-11,27.0,155520.0,Riego,Otros,6166937.814,413170.6851,1.0,12.0,5760.0,SAN JOSÉ-12734,248502.0,6.0,48.0,203.2,27.0,18.7,36.8,Renov/Modif,Permiso de uso,1.2483574244415243,Registrada,
Proyecto de Aprovechamiento,2018/14000/011091,2028-10-26,Registrada,MONTEVIDEO,CANELONES,2018-12-05,2024-04-02,2024-04-09,4.9,3528.0,Otros usos agropecuarios,Otros,-34.71531,-56.14761,1.0,12.0,720.0,CANELONES-45005,248511.0,6.0,33.0,152.0,5.3,7.9,10.37,Nueva,Permiso de uso,63.89618922470434,Registrada,
Proyecto de Aprovechamiento,2018/14000/011120,2029-01-29,Registrada,FRAY BENTOS,PAYSANDÚ,2019-01-29,2019-03-12,2019-03-12,9.0,51840.0,Industrial,Otros,6424257.316,284272.3224,1.0,12.0,5760.0,PAYSANDÚ-19092,248514.0,746.0,65.0,150.0,9.0,4.45,13.65,Nueva,Permiso de uso,1.3797634691195795,Registrada,
Proyecto de Aprovechamiento,2018/14000/011138,2021-06-09,Registrada,MONTEVIDEO,MONTEVIDEO,2018-10-16,2019-01-17,2018-12-07,1.0,1584.0,Industrial,Otros,-34.86477,-56.09892,1.0,12.0,1584.0,MONTEVIDEO-60804,248517.0,0.0,54.0,160.0,0.05,6.17,27.4,Nueva,Permiso de uso,3.055190538764783,Registrada,
Proyecto de Aprovechamiento,2018/14000/011177,2028-08-13,Registrada,DURAZNO,DURAZNO,2018-08-13,2018-10-05,2018-10-05,0.125,300.0,Otros usos,Control de incendios,6305010.25,432854.2479,1.0,12.0,2376.0,DURAZNO-4856,248519.0,1.0,60.0,212.0,3.0,10.0,21.0,Nueva,Permiso de uso,1.7411300919842312,Registrada,
Proyecto de Aprovechamiento,2018/14000/011278,2028-10-16,Registrada,TACUAREMBÓ,TACUAREMBÓ,2018-10-16,2018-11-15,2018-11-15,16.0,103680.0,Industrial,Forestal,-32.81169,-56.51877,1.0,12.0,6480.0,TACUAREMBÓ-1604,248521.0,,80.0,150.0,16.0,14.3,34.0,Nueva,Permiso de uso,0.9855453350854139,Registrada,
Proyecto de Aprovechamiento,2016/14000/07909,2026-09-02,Registrada,MONTEVIDEO,MONTEVIDEO,2018-07-11,2018-08-21,2018-10-25,17.0,81600.0,Otros usos,Comercial y servicios,-34.78348011,-56.07611225,12.0,11.0,4800.0,MONTEVIDEO-418839,248524.0,,50.0,150.0,19.8,12.0,19.0,Renov/Modif,Permiso de uso,1.3469119579500657,Registrada,
Proyecto de Aprovechamiento,2018/14000/011419,2028-11-12,Registrada,SAN JOSÉ ESTE,FLORIDA,2018-11-12,2018-12-20,2018-12-20,6.0,10800.0,Otros usos agropecuarios,Abrevadero de ganado,-34.18695,-55.61773,1.0,12.0,1800.0,FLORIDA-1139,248525.0,,24.0,200.0,3.0,4.0,6.0,Nueva,Permiso de uso,1.2483574244415243,Registrada,
Proyecto de Aprovechamiento,2018/14000/011473,2029-12-18,Registrada,TACUAREMBÓ,TACUAREMBÓ,2018-07-12,2019-12-18,2020-04-21,30.0,194400.0,Consumo humano,Abastecimiento a poblaciones,-32.80292,-56.53054,1.0,12.0,6480.0,TACUAREMBÓ-1823,248526.0,,18.0,150.0,30.0,2.7,8.6,Nueva,Permiso de uso,17.21419185282523,Registrada,
Proyecto de Aprovechamiento,2018/14000/011546,2030-01-08,Registrada,TACUAREMBÓ,TACUAREMBÓ,2018-08-24,2020-01-08,2020-03-04,40.0,259200.0,Consumo humano,Abastecimiento a poblaciones,-32.80253,-56.53241,1.0,12.0,6480.0,TACUAREMBÓ-2099,248527.0,,46.0,200.0,40.0,0.5,6.0,Nueva,Permiso de uso,16.491458607095925,Registrada,
Proyecto de Aprovechamiento,2018/14000/011626,2030-01-08,Registrada,TACUAREMBÓ,TACUAREMBÓ,2018-07-16,2020-01-08,2020-02-11,30.0,194400.0,Consumo humano,Abastecimiento a poblaciones,-32.80272,-56.53186,1.0,12.0,6480.0,TACUAREMBÓ-1823,248528.0,,50.0,250.0,30.0,2.72,11.75,Nueva,Permiso de uso,17.772667542706962,Registrada,
Proyecto de Aprovechamiento,2018/14000/011703,2028-08-21,Registrada,MONTEVIDEO,MALDONADO,2018-08-21,2018-11-08,2018-11-08,10.0,10800.0,Otros usos,Otros,6135700.116,577256.2751,1.0,6.0,1080.0,MALDONADO-1097,248530.0,1.0,60.0,160.0,10.0,12.0,45.0,Nueva,Permiso de uso,2.59526938239159,Registrada,
Proyecto de Aprovechamiento,2018/14000/011663,2029-01-17,Registrada,SAN JOSÉ ESTE,SAN JOSÉ,2019-01-17,2019-03-14,2019-02-05,10.7,69336.0,Consumo humano,Abastecimiento a poblaciones,6190196.027,439036.0307,12.0,11.0,6480.0,SAN JOSÉ-11967,248533.0,,19.0,200.0,10.7,11.41,12.36,Renov/Modif,Permiso de uso,1.8396846254927726,Registrada,
Proyecto de Aprovechamiento,2018/14000/011967,2029-01-04,Registrada,SAN JOSÉ,SAN JOSÉ,2019-01-04,2019-01-23,2019-01-23,10.3,66960.0,Consumo humano,Abastecimiento a poblaciones,6180161.895,408749.7184,1.0,12.0,6480.0,SAN JOSÉ-150,248539.0,6.0,38.5,200.0,13.0,10.48,11.42,Nueva,Permiso de uso,0.6241787122207622,Registrada,
Proyecto de Aprovechamiento,2018/14000/0063368,2028-05-25,Registrada,MONTEVIDEO,MALDONADO,2018-05-25,2018-07-20,2018-07-13,17.0,48960.0,Riego,Otros,-34.87829677,-55.04510254,12.0,11.0,2880.0,MALDONADO-3539,248541.0,1.0,32.0,152.0,18.0,5.0,15.0,Renov/Modif,Permiso de uso,1.8396846254927726,Registrada,
Proyecto de Aprovechamiento,2018/14000/011409,2028-12-19,Registrada,FRAY BENTOS,COLONIA,2018-12-19,2019-01-17,2019-01-17,8.5,55080.0,Consumo humano,Abastecimiento a poblaciones,6241943.275,313973.2117,1.0,12.0,6480.0,COLONIA-23660,248542.0,11.0,60.0,150.0,8.5,0.0,15.0,Nueva,Permiso de uso,0.9526938239159001,Registrada,
Proyecto de Aprovechamiento,2018/14000/012061,2018-09-12,Registrada,DURAZNO,FLORIDA,2018-09-12,2018-09-20,2018-09-20,1.2,7776.0,Consumo humano,Abastecimiento a poblaciones,6295262.707,466917.0837,1.0,12.0,6480.0,FLORIDA-43,248546.0,,46.0,150.0,1.2,12.0,31.0,Nueva,Permiso de uso,0.2628120893561104,Registrada,
